id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
75218,Female,Loyal Customer,43,Business travel,Eco,1744,2,3,1,1,3,5,1,2,2,2,2,3,2,3,0,0,satisfied
20299,Female,Loyal Customer,48,Personal Travel,Eco,346,3,2,3,4,5,3,3,5,5,3,5,1,5,4,0,0,neutral or dissatisfied
56976,Female,Loyal Customer,56,Personal Travel,Eco,2565,3,4,3,3,3,1,5,2,5,4,1,5,3,5,17,25,neutral or dissatisfied
78057,Female,Loyal Customer,62,Personal Travel,Eco,214,2,3,2,4,1,3,3,5,5,2,5,3,5,2,0,16,neutral or dissatisfied
29229,Male,disloyal Customer,24,Business travel,Eco,569,2,0,2,2,2,2,2,2,3,5,3,4,1,2,0,5,neutral or dissatisfied
84868,Male,Loyal Customer,63,Personal Travel,Eco,534,2,4,2,4,1,2,1,1,5,3,4,3,5,1,42,34,neutral or dissatisfied
117700,Male,disloyal Customer,43,Business travel,Business,2075,3,4,4,1,1,3,1,1,4,3,5,5,4,1,19,0,neutral or dissatisfied
98173,Female,Loyal Customer,42,Business travel,Business,327,2,2,2,2,5,4,5,5,5,5,5,4,5,4,0,0,satisfied
68602,Male,Loyal Customer,52,Business travel,Eco,1739,3,4,4,4,3,3,3,3,4,1,4,1,4,3,0,0,neutral or dissatisfied
37232,Male,Loyal Customer,59,Business travel,Business,2483,2,2,2,2,1,4,3,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
46792,Male,Loyal Customer,42,Business travel,Business,3065,2,1,1,1,1,4,4,2,2,1,2,2,2,4,0,11,neutral or dissatisfied
123923,Male,Loyal Customer,64,Personal Travel,Eco,646,3,4,3,2,3,3,3,3,3,5,1,1,2,3,0,0,neutral or dissatisfied
22320,Male,disloyal Customer,39,Business travel,Eco,238,2,0,2,4,4,2,4,4,1,3,4,3,1,4,0,0,neutral or dissatisfied
111344,Male,Loyal Customer,28,Personal Travel,Eco Plus,283,3,5,3,3,5,3,5,5,3,2,5,4,5,5,32,52,neutral or dissatisfied
17357,Female,Loyal Customer,49,Business travel,Business,1600,2,5,5,5,4,4,4,0,0,1,2,2,0,3,0,0,neutral or dissatisfied
1000,Female,Loyal Customer,63,Business travel,Eco,140,5,5,4,5,5,1,3,4,4,5,4,5,4,1,5,0,satisfied
12052,Male,Loyal Customer,39,Business travel,Eco,351,4,3,3,3,4,4,4,4,1,3,4,3,1,4,12,1,satisfied
27231,Male,Loyal Customer,29,Business travel,Business,3351,4,4,4,4,4,4,4,4,2,3,3,3,1,4,0,0,satisfied
93254,Male,disloyal Customer,26,Business travel,Business,1180,2,2,2,3,5,2,4,5,4,2,4,1,4,5,53,32,neutral or dissatisfied
33950,Female,Loyal Customer,12,Personal Travel,Eco,1072,2,4,2,4,4,2,2,4,1,5,1,5,1,4,0,0,neutral or dissatisfied
73488,Female,Loyal Customer,45,Personal Travel,Eco,1144,2,3,2,4,2,5,5,1,1,2,1,2,1,3,0,0,neutral or dissatisfied
8684,Female,Loyal Customer,29,Business travel,Business,181,0,4,0,4,4,5,5,4,3,5,5,3,5,4,0,0,satisfied
109281,Female,disloyal Customer,20,Business travel,Eco,1072,3,3,3,4,1,3,1,1,4,2,4,4,3,1,57,32,neutral or dissatisfied
11241,Male,Loyal Customer,36,Personal Travel,Eco,166,4,4,4,5,2,4,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
54215,Female,Loyal Customer,40,Business travel,Business,1222,4,4,4,4,4,4,4,4,4,4,4,4,4,3,34,15,satisfied
99183,Female,Loyal Customer,36,Business travel,Business,3087,4,4,2,4,3,1,3,4,4,4,4,3,4,5,0,0,satisfied
23148,Male,Loyal Customer,37,Business travel,Business,3339,3,2,2,2,3,3,3,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
42342,Female,Loyal Customer,57,Personal Travel,Eco,817,1,4,2,4,5,4,4,1,1,2,1,4,1,1,0,0,neutral or dissatisfied
46819,Male,Loyal Customer,38,Business travel,Eco,959,4,2,4,2,4,4,4,4,1,3,2,1,5,4,0,0,satisfied
78097,Female,Loyal Customer,59,Business travel,Eco,684,2,4,4,4,3,4,4,2,2,2,2,3,2,4,0,0,neutral or dissatisfied
87930,Female,Loyal Customer,39,Business travel,Business,2784,3,4,4,4,4,3,4,3,3,3,3,2,3,1,6,18,neutral or dissatisfied
26028,Female,Loyal Customer,27,Personal Travel,Eco,321,3,5,3,1,4,3,4,4,2,3,3,1,2,4,13,8,neutral or dissatisfied
98629,Male,Loyal Customer,62,Business travel,Eco,966,3,2,2,2,4,3,4,4,3,4,3,3,3,4,0,0,neutral or dissatisfied
21717,Female,disloyal Customer,24,Business travel,Eco,952,3,3,3,2,2,3,2,2,4,1,2,5,2,2,7,0,neutral or dissatisfied
122723,Male,Loyal Customer,49,Business travel,Business,3825,2,2,2,2,3,4,4,5,5,5,5,4,5,3,27,6,satisfied
126928,Female,Loyal Customer,38,Business travel,Business,2194,2,2,2,2,5,5,5,5,5,5,5,4,5,3,2,0,satisfied
12866,Male,Loyal Customer,27,Business travel,Eco Plus,641,4,4,4,4,4,4,4,4,4,5,4,3,4,4,38,40,neutral or dissatisfied
117817,Female,Loyal Customer,8,Personal Travel,Eco,328,3,2,3,3,3,3,3,3,3,4,4,4,3,3,0,0,neutral or dissatisfied
62331,Male,Loyal Customer,21,Personal Travel,Eco,414,1,1,1,4,2,1,2,2,1,2,4,3,3,2,0,0,neutral or dissatisfied
63122,Male,Loyal Customer,54,Business travel,Business,337,0,0,0,2,2,5,4,1,1,1,1,3,1,3,24,29,satisfied
36743,Female,disloyal Customer,23,Business travel,Eco,1426,1,1,1,2,1,1,4,4,2,4,5,4,4,4,0,0,neutral or dissatisfied
64400,Male,Loyal Customer,58,Business travel,Business,1746,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0,satisfied
92540,Male,Loyal Customer,59,Personal Travel,Eco,1947,2,4,2,1,4,2,5,4,5,5,4,3,4,4,0,0,neutral or dissatisfied
65577,Female,Loyal Customer,17,Business travel,Business,175,4,2,2,2,2,2,4,2,4,2,3,2,3,2,4,1,neutral or dissatisfied
9664,Female,disloyal Customer,45,Business travel,Business,284,3,3,3,5,5,3,3,5,4,3,5,4,4,5,6,19,neutral or dissatisfied
66815,Female,Loyal Customer,51,Business travel,Business,731,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
48420,Female,Loyal Customer,35,Business travel,Business,3809,4,4,2,4,3,5,3,5,5,5,5,2,5,1,13,5,satisfied
30387,Male,Loyal Customer,16,Business travel,Business,775,2,1,1,1,2,2,2,2,2,5,3,4,3,2,42,38,neutral or dissatisfied
74645,Male,Loyal Customer,35,Personal Travel,Eco,1431,4,5,4,5,5,4,5,5,5,5,4,4,5,5,107,97,neutral or dissatisfied
48765,Female,Loyal Customer,39,Business travel,Business,56,2,5,5,5,5,5,4,2,2,2,5,5,2,5,0,0,satisfied
4185,Female,Loyal Customer,49,Business travel,Business,1781,5,5,5,5,3,4,4,4,4,4,4,3,4,4,96,113,satisfied
112384,Female,Loyal Customer,46,Business travel,Business,1970,4,4,4,4,4,4,5,5,5,5,5,4,5,3,3,0,satisfied
79023,Male,Loyal Customer,38,Business travel,Eco,306,2,1,5,5,2,2,2,2,3,1,3,3,3,2,14,26,neutral or dissatisfied
87174,Male,Loyal Customer,31,Business travel,Business,1679,2,2,5,2,2,2,2,2,5,3,4,4,5,2,1,0,satisfied
56145,Male,Loyal Customer,30,Business travel,Business,1400,4,1,1,1,4,4,4,4,2,3,4,1,3,4,6,9,neutral or dissatisfied
41409,Female,Loyal Customer,58,Personal Travel,Eco,927,3,1,4,3,1,4,3,3,3,4,4,1,3,3,4,15,neutral or dissatisfied
22931,Female,disloyal Customer,47,Business travel,Eco,817,2,2,2,1,5,2,5,5,4,2,4,4,1,5,0,7,neutral or dissatisfied
41101,Female,Loyal Customer,37,Business travel,Business,295,4,4,4,4,2,3,3,4,4,3,4,4,4,4,0,0,neutral or dissatisfied
110729,Female,disloyal Customer,25,Business travel,Business,849,4,0,4,2,5,4,5,5,5,5,4,3,4,5,0,22,satisfied
39660,Male,disloyal Customer,23,Business travel,Business,224,0,0,0,3,1,0,1,1,2,5,2,3,4,1,10,13,satisfied
63151,Male,Loyal Customer,49,Business travel,Business,447,1,1,1,1,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
59350,Male,Loyal Customer,50,Business travel,Business,2449,1,1,3,1,4,5,4,4,4,5,4,5,4,4,0,0,satisfied
5735,Female,Loyal Customer,28,Personal Travel,Eco Plus,299,4,4,4,4,2,4,2,2,4,3,4,3,4,2,0,0,neutral or dissatisfied
73290,Male,Loyal Customer,43,Business travel,Business,1197,3,3,3,3,4,4,5,3,3,3,3,5,3,5,0,0,satisfied
1891,Male,Loyal Customer,51,Business travel,Business,1668,0,5,0,1,3,4,5,5,5,5,5,4,5,5,15,21,satisfied
106831,Female,Loyal Customer,52,Business travel,Business,1733,1,1,1,1,3,3,5,5,5,5,5,4,5,4,22,17,satisfied
51423,Female,Loyal Customer,31,Personal Travel,Eco Plus,250,4,5,4,3,4,4,3,4,4,5,5,5,5,4,0,0,neutral or dissatisfied
112500,Female,Loyal Customer,21,Personal Travel,Eco,819,3,3,3,3,5,3,5,5,3,5,5,5,5,5,17,1,neutral or dissatisfied
113322,Female,Loyal Customer,42,Business travel,Business,3828,2,2,2,2,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
64920,Male,Loyal Customer,64,Business travel,Business,190,2,2,2,2,5,3,3,4,4,3,2,4,4,4,0,33,neutral or dissatisfied
31744,Female,Loyal Customer,54,Business travel,Eco Plus,862,4,2,2,2,1,4,2,4,4,4,4,1,4,2,0,0,satisfied
22352,Female,disloyal Customer,33,Business travel,Eco,143,2,4,2,1,4,2,4,4,2,4,4,4,1,4,0,0,neutral or dissatisfied
53522,Female,Loyal Customer,8,Personal Travel,Eco,2419,3,5,3,3,5,3,5,5,3,2,5,4,5,5,0,0,neutral or dissatisfied
8409,Male,Loyal Customer,22,Business travel,Business,3485,2,2,2,2,4,4,4,4,5,4,4,4,5,4,48,39,satisfied
37462,Female,Loyal Customer,35,Business travel,Eco,1028,4,1,1,1,4,4,4,4,4,2,5,4,4,4,19,30,satisfied
70870,Male,Loyal Customer,32,Personal Travel,Eco,761,5,3,5,4,4,5,5,4,2,2,4,3,3,4,2,0,satisfied
22566,Male,Loyal Customer,58,Business travel,Business,300,0,0,0,2,5,3,1,3,3,3,3,2,3,4,0,0,satisfied
94938,Female,disloyal Customer,20,Business travel,Eco,189,5,3,5,2,2,5,2,2,4,5,1,4,4,2,1,0,satisfied
18978,Male,disloyal Customer,10,Business travel,Eco,792,1,1,1,3,4,1,4,4,1,4,3,2,4,4,14,29,neutral or dissatisfied
88608,Male,Loyal Customer,53,Personal Travel,Eco,444,2,5,3,3,4,3,4,4,3,2,4,4,4,4,68,104,neutral or dissatisfied
91663,Male,Loyal Customer,30,Business travel,Eco Plus,1312,3,4,4,4,3,3,3,3,1,1,4,1,3,3,0,0,neutral or dissatisfied
23313,Female,Loyal Customer,20,Business travel,Business,3317,1,2,2,2,1,1,1,1,3,3,3,1,4,1,201,190,neutral or dissatisfied
67506,Female,Loyal Customer,43,Business travel,Business,2006,3,3,3,3,3,5,4,5,5,5,5,4,5,4,2,1,satisfied
58778,Male,disloyal Customer,26,Business travel,Business,1182,1,1,1,3,1,1,1,1,3,2,3,3,3,1,8,30,neutral or dissatisfied
18250,Female,Loyal Customer,56,Personal Travel,Eco,235,3,5,3,4,5,4,3,1,1,3,1,5,1,5,105,96,neutral or dissatisfied
38295,Female,Loyal Customer,36,Business travel,Eco,2342,5,3,3,3,5,5,5,4,2,3,2,5,3,5,9,20,satisfied
32735,Female,disloyal Customer,28,Business travel,Eco,201,1,3,1,4,2,1,2,2,3,5,4,1,3,2,0,0,neutral or dissatisfied
17707,Female,disloyal Customer,38,Business travel,Eco,311,3,1,3,3,1,3,1,1,4,4,4,2,4,1,0,0,neutral or dissatisfied
117834,Female,Loyal Customer,32,Personal Travel,Eco,328,3,3,3,4,5,3,5,5,2,2,4,2,4,5,2,0,neutral or dissatisfied
91339,Male,Loyal Customer,7,Personal Travel,Eco Plus,581,5,5,5,3,4,5,4,4,3,3,5,5,4,4,0,0,satisfied
76634,Female,Loyal Customer,39,Business travel,Business,147,1,1,1,1,2,2,5,4,4,4,3,2,4,3,0,5,satisfied
28015,Female,Loyal Customer,66,Business travel,Business,2856,1,3,4,4,2,4,4,1,1,1,1,2,1,2,0,0,neutral or dissatisfied
42886,Female,disloyal Customer,44,Business travel,Business,368,1,1,1,4,1,1,1,1,1,2,3,1,3,1,0,17,neutral or dissatisfied
112640,Female,Loyal Customer,34,Personal Travel,Eco Plus,602,3,5,2,2,3,2,3,3,4,2,4,5,5,3,11,0,neutral or dissatisfied
62781,Male,Loyal Customer,39,Business travel,Business,1004,2,5,5,5,2,2,2,2,4,3,4,2,4,2,2,10,neutral or dissatisfied
125347,Female,Loyal Customer,27,Business travel,Business,599,3,3,3,3,3,4,3,3,4,5,5,3,4,3,0,0,satisfied
15409,Male,disloyal Customer,33,Business travel,Eco,433,1,4,1,1,1,1,1,1,5,5,5,3,5,1,0,2,neutral or dissatisfied
102779,Female,Loyal Customer,45,Business travel,Business,3795,1,0,0,4,2,3,3,4,4,0,4,3,4,3,13,4,neutral or dissatisfied
102113,Female,Loyal Customer,42,Business travel,Business,258,0,1,1,3,4,4,5,3,3,3,3,5,3,3,45,32,satisfied
67973,Male,Loyal Customer,41,Business travel,Business,1752,3,3,3,3,4,4,4,4,4,4,4,3,4,4,23,19,satisfied
24466,Female,Loyal Customer,38,Business travel,Business,516,2,2,2,2,2,2,2,5,5,5,5,3,5,1,0,0,satisfied
99701,Male,Loyal Customer,48,Business travel,Business,1767,5,5,5,5,4,5,5,5,5,5,5,3,5,3,20,21,satisfied
101083,Male,Loyal Customer,69,Personal Travel,Business,1069,4,4,4,4,1,3,3,4,4,4,4,3,4,2,40,26,neutral or dissatisfied
99448,Male,Loyal Customer,38,Business travel,Business,3441,4,4,4,4,5,5,4,4,4,4,4,3,4,4,0,3,satisfied
67085,Male,Loyal Customer,39,Business travel,Business,1102,3,3,3,3,4,4,5,4,4,4,4,3,4,3,4,7,satisfied
98128,Female,Loyal Customer,20,Personal Travel,Eco,472,2,2,2,3,2,5,5,2,4,2,2,5,1,5,121,137,neutral or dissatisfied
98911,Male,Loyal Customer,45,Business travel,Business,479,4,4,2,4,4,4,4,4,4,4,4,5,4,5,25,28,satisfied
43892,Male,disloyal Customer,16,Business travel,Eco,174,1,1,1,3,5,1,5,5,1,4,4,1,4,5,0,0,neutral or dissatisfied
65897,Female,Loyal Customer,41,Business travel,Business,569,2,2,2,2,2,4,5,4,4,4,4,3,4,5,7,0,satisfied
82494,Female,Loyal Customer,24,Personal Travel,Eco,488,1,0,1,1,5,1,5,5,3,5,4,4,4,5,23,90,neutral or dissatisfied
58284,Male,Loyal Customer,53,Personal Travel,Eco,678,2,4,2,5,5,2,5,5,5,2,4,4,4,5,16,0,neutral or dissatisfied
77144,Female,Loyal Customer,29,Business travel,Business,1865,3,3,5,3,4,4,4,4,4,3,4,5,4,4,9,0,satisfied
129648,Female,Loyal Customer,53,Business travel,Business,337,1,1,4,1,4,5,4,4,4,4,4,4,4,3,0,9,satisfied
83002,Male,disloyal Customer,35,Business travel,Business,1084,4,5,5,2,4,5,2,4,5,3,5,4,5,4,0,0,neutral or dissatisfied
6286,Female,Loyal Customer,53,Personal Travel,Eco,693,3,2,3,4,1,4,4,5,5,3,5,3,5,4,0,1,neutral or dissatisfied
11025,Male,disloyal Customer,24,Business travel,Eco,270,0,5,0,4,3,0,3,3,2,3,4,1,3,3,0,0,satisfied
16819,Female,Loyal Customer,9,Business travel,Eco,645,4,4,2,4,4,4,1,4,4,4,2,3,3,4,3,16,neutral or dissatisfied
78198,Female,disloyal Customer,24,Business travel,Eco,259,4,0,4,1,3,4,3,3,5,5,5,3,4,3,0,0,satisfied
8158,Female,Loyal Customer,22,Business travel,Business,335,3,1,1,1,3,3,3,3,3,5,4,1,3,3,0,0,neutral or dissatisfied
121631,Female,disloyal Customer,30,Business travel,Business,912,0,0,0,5,3,0,3,3,3,2,4,3,5,3,0,0,satisfied
123369,Female,Loyal Customer,42,Business travel,Business,2704,4,5,5,5,3,4,3,4,4,4,4,4,4,4,0,2,neutral or dissatisfied
50424,Female,disloyal Customer,24,Business travel,Business,156,0,0,0,4,4,0,1,4,4,1,5,3,4,4,0,0,satisfied
113387,Male,Loyal Customer,57,Business travel,Business,3482,5,5,2,5,3,4,4,4,4,4,5,4,4,5,21,12,satisfied
37179,Female,Loyal Customer,46,Personal Travel,Eco,1189,4,5,4,3,4,4,4,1,1,4,1,5,1,3,6,15,neutral or dissatisfied
85343,Male,Loyal Customer,47,Business travel,Business,3071,5,5,5,5,5,5,4,5,5,4,5,5,5,4,0,2,satisfied
124734,Female,Loyal Customer,20,Personal Travel,Eco,399,3,3,3,3,2,3,2,2,4,4,5,3,2,2,0,0,neutral or dissatisfied
125066,Female,Loyal Customer,55,Personal Travel,Eco Plus,90,4,1,4,3,2,3,3,5,5,4,3,4,5,4,0,2,neutral or dissatisfied
26035,Female,Loyal Customer,33,Personal Travel,Eco,321,4,2,4,4,5,4,5,5,2,3,3,1,4,5,30,25,neutral or dissatisfied
94281,Male,disloyal Customer,26,Business travel,Business,189,0,4,0,2,5,0,5,5,5,2,5,4,5,5,0,0,satisfied
443,Male,Loyal Customer,35,Personal Travel,Business,247,1,4,0,2,4,4,4,3,3,0,3,5,3,5,0,0,neutral or dissatisfied
50925,Male,Loyal Customer,53,Personal Travel,Eco,77,2,5,2,3,1,2,1,1,5,4,4,4,4,1,28,31,neutral or dissatisfied
101167,Male,Loyal Customer,45,Business travel,Eco,1069,2,3,5,3,2,2,2,2,4,1,3,3,3,2,0,0,neutral or dissatisfied
31572,Male,Loyal Customer,47,Business travel,Eco,771,5,4,1,4,5,5,5,5,4,1,4,4,5,5,11,0,satisfied
13056,Female,Loyal Customer,47,Business travel,Business,3384,2,2,2,2,5,5,5,4,4,4,4,5,4,4,0,0,satisfied
55324,Female,Loyal Customer,48,Business travel,Eco,1117,2,3,3,3,2,3,4,3,3,2,3,3,3,2,0,0,neutral or dissatisfied
21468,Male,disloyal Customer,39,Business travel,Eco,164,2,0,2,3,1,2,1,1,3,2,4,4,4,1,0,0,neutral or dissatisfied
118611,Female,Loyal Customer,51,Business travel,Business,647,4,4,4,4,2,5,4,3,3,4,3,3,3,5,0,0,satisfied
23001,Male,Loyal Customer,22,Personal Travel,Eco,489,3,5,3,5,3,3,3,3,4,4,4,2,3,3,0,0,neutral or dissatisfied
53269,Male,Loyal Customer,44,Business travel,Business,901,1,1,1,1,3,4,5,4,4,4,4,4,4,1,39,53,satisfied
52677,Female,Loyal Customer,68,Personal Travel,Eco,160,1,4,1,5,5,5,5,3,3,1,1,3,3,5,0,0,neutral or dissatisfied
81353,Male,Loyal Customer,52,Personal Travel,Eco,1299,2,4,1,2,1,1,1,1,5,3,4,3,5,1,0,0,neutral or dissatisfied
108248,Male,Loyal Customer,55,Business travel,Business,2152,4,1,4,4,2,5,4,3,3,3,3,3,3,3,8,4,satisfied
68719,Female,Loyal Customer,36,Personal Travel,Eco,175,3,4,3,3,4,3,3,4,5,4,4,5,5,4,0,0,neutral or dissatisfied
20326,Male,Loyal Customer,42,Business travel,Business,287,0,0,0,4,4,4,4,2,2,2,2,5,2,4,72,64,satisfied
89832,Male,Loyal Customer,38,Personal Travel,Eco Plus,1089,1,5,1,4,3,1,3,3,3,3,2,1,2,3,37,19,neutral or dissatisfied
121094,Female,Loyal Customer,46,Business travel,Business,1158,4,4,4,4,1,4,3,4,4,4,4,4,4,3,0,0,satisfied
123955,Male,Loyal Customer,37,Personal Travel,Eco Plus,541,2,5,2,2,3,2,3,3,3,5,5,3,5,3,0,0,neutral or dissatisfied
15055,Male,Loyal Customer,63,Business travel,Eco,116,4,4,4,4,4,4,4,4,3,2,4,1,4,4,12,0,neutral or dissatisfied
90536,Female,disloyal Customer,34,Business travel,Business,404,2,2,2,1,3,2,3,3,3,2,4,4,4,3,0,0,neutral or dissatisfied
125091,Female,Loyal Customer,46,Business travel,Business,1782,2,2,2,2,2,5,4,4,4,5,4,5,4,4,0,0,satisfied
84125,Female,disloyal Customer,36,Business travel,Eco Plus,1900,3,3,3,4,2,3,2,2,4,5,3,2,4,2,4,27,neutral or dissatisfied
103079,Male,Loyal Customer,14,Personal Travel,Eco,546,3,3,3,1,4,3,1,4,3,1,5,4,3,4,24,8,neutral or dissatisfied
35093,Female,Loyal Customer,50,Business travel,Eco,1080,4,4,4,4,4,2,3,4,4,4,4,2,4,2,0,0,satisfied
101716,Male,Loyal Customer,26,Business travel,Business,986,2,3,4,4,2,2,2,2,4,2,3,4,4,2,17,30,neutral or dissatisfied
67803,Female,disloyal Customer,47,Business travel,Eco,771,3,3,3,2,1,3,1,1,3,2,3,3,1,1,9,4,neutral or dissatisfied
74488,Male,Loyal Customer,35,Business travel,Business,1205,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0,satisfied
65252,Female,disloyal Customer,16,Business travel,Eco Plus,469,1,1,1,3,4,1,4,4,4,1,4,4,4,4,0,0,neutral or dissatisfied
60592,Male,Loyal Customer,35,Personal Travel,Eco,1558,1,1,2,3,1,2,1,1,4,5,2,3,3,1,1,5,neutral or dissatisfied
129049,Female,Loyal Customer,33,Business travel,Business,1846,3,3,3,3,5,4,4,3,3,3,3,2,3,1,0,20,neutral or dissatisfied
75987,Female,Loyal Customer,60,Personal Travel,Eco,297,2,4,2,3,2,3,1,5,5,2,5,5,5,1,38,25,neutral or dissatisfied
54784,Female,Loyal Customer,52,Business travel,Business,2742,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0,satisfied
93718,Male,Loyal Customer,30,Business travel,Business,630,5,5,4,5,4,4,4,4,3,3,5,3,4,4,0,0,satisfied
121086,Female,Loyal Customer,53,Personal Travel,Eco,196,3,5,3,1,5,5,4,1,1,3,1,3,1,4,0,0,neutral or dissatisfied
103719,Female,Loyal Customer,17,Personal Travel,Eco,251,2,5,2,5,3,2,3,3,3,4,5,5,4,3,0,0,neutral or dissatisfied
69163,Male,Loyal Customer,54,Business travel,Business,187,3,3,4,3,5,5,5,4,4,4,4,4,4,5,105,94,satisfied
120612,Female,Loyal Customer,60,Business travel,Business,1533,3,2,2,2,2,3,3,3,3,3,3,1,3,2,0,0,neutral or dissatisfied
10026,Male,Loyal Customer,50,Business travel,Business,3407,5,5,5,5,5,5,4,5,5,5,5,3,5,4,0,2,satisfied
7946,Male,disloyal Customer,33,Business travel,Business,594,2,2,2,5,4,2,3,4,4,4,4,5,4,4,72,58,neutral or dissatisfied
63339,Male,disloyal Customer,36,Business travel,Eco,447,4,2,4,4,4,4,1,4,1,1,3,1,3,4,13,46,neutral or dissatisfied
95583,Female,Loyal Customer,46,Business travel,Business,756,5,5,5,5,4,5,4,5,5,5,5,3,5,3,10,18,satisfied
58105,Male,Loyal Customer,12,Personal Travel,Eco,612,4,4,4,2,5,4,4,5,1,3,1,1,3,5,0,0,satisfied
22809,Male,Loyal Customer,27,Business travel,Business,1970,3,3,3,3,2,2,3,2,4,4,3,4,4,2,0,19,neutral or dissatisfied
102155,Female,Loyal Customer,62,Business travel,Business,391,1,1,1,1,4,5,5,5,5,5,5,3,5,3,3,0,satisfied
115971,Male,Loyal Customer,67,Personal Travel,Eco,447,4,4,4,1,2,4,3,2,3,4,4,5,4,2,7,0,neutral or dissatisfied
24788,Female,Loyal Customer,54,Personal Travel,Eco,528,4,1,4,4,4,4,4,3,3,4,3,3,3,4,0,0,neutral or dissatisfied
27397,Male,Loyal Customer,44,Business travel,Business,3031,3,3,3,3,4,3,3,5,5,5,5,3,5,4,0,2,satisfied
21925,Male,Loyal Customer,46,Business travel,Business,448,1,1,1,1,1,3,1,5,5,5,5,1,5,4,0,0,satisfied
23275,Male,Loyal Customer,43,Personal Travel,Business,979,4,1,4,3,1,2,2,1,1,4,1,4,1,4,0,0,neutral or dissatisfied
102823,Male,Loyal Customer,16,Personal Travel,Eco,342,3,5,3,3,3,3,3,3,2,2,3,4,4,3,4,0,neutral or dissatisfied
68228,Female,Loyal Customer,14,Business travel,Eco,631,2,2,2,2,2,2,1,2,2,1,3,4,4,2,5,9,neutral or dissatisfied
60857,Male,disloyal Customer,50,Business travel,Business,1491,2,2,2,2,4,2,2,4,4,3,4,4,4,4,0,0,satisfied
96754,Female,Loyal Customer,59,Business travel,Business,2163,3,1,3,3,2,4,4,5,5,5,5,5,5,3,6,0,satisfied
119246,Female,Loyal Customer,45,Business travel,Eco Plus,257,1,3,3,3,4,3,4,1,1,1,1,3,1,2,0,0,neutral or dissatisfied
61063,Female,Loyal Customer,20,Business travel,Business,1506,3,3,3,3,4,4,4,4,4,3,4,5,4,4,0,0,satisfied
90917,Male,Loyal Customer,51,Business travel,Eco,404,4,1,1,1,4,4,4,4,3,5,1,5,4,4,62,62,satisfied
119920,Female,Loyal Customer,31,Business travel,Business,2236,5,5,5,5,4,4,4,4,3,4,4,3,5,4,0,10,satisfied
11776,Male,Loyal Customer,10,Personal Travel,Eco,395,3,5,3,5,5,3,5,5,5,3,4,4,5,5,0,0,neutral or dissatisfied
23164,Male,Loyal Customer,36,Personal Travel,Eco,300,2,3,2,3,3,2,3,3,1,3,4,3,3,3,55,59,neutral or dissatisfied
40163,Female,Loyal Customer,35,Business travel,Business,3719,1,1,1,1,1,4,2,2,2,2,2,4,2,2,0,0,satisfied
94962,Female,Loyal Customer,51,Business travel,Eco,239,5,5,5,5,3,4,5,5,5,5,5,2,5,3,0,0,satisfied
82847,Female,Loyal Customer,46,Business travel,Business,645,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
3110,Male,Loyal Customer,34,Personal Travel,Eco Plus,413,3,5,3,5,2,3,1,2,4,2,4,4,4,2,0,0,neutral or dissatisfied
28179,Female,Loyal Customer,44,Personal Travel,Eco,834,1,4,1,3,5,5,4,4,4,1,4,3,4,3,0,17,neutral or dissatisfied
75823,Female,Loyal Customer,58,Personal Travel,Business,1440,3,3,2,4,2,2,3,4,4,2,1,1,4,4,3,0,neutral or dissatisfied
112060,Male,Loyal Customer,44,Business travel,Eco,1754,2,1,2,2,2,2,2,2,1,2,1,1,2,2,0,0,neutral or dissatisfied
13635,Male,Loyal Customer,35,Business travel,Eco Plus,1014,2,3,3,3,2,2,2,2,4,4,3,2,3,2,4,16,neutral or dissatisfied
129476,Male,disloyal Customer,24,Business travel,Business,2611,5,4,5,3,3,5,3,3,4,5,4,5,5,3,0,9,satisfied
124280,Female,Loyal Customer,46,Business travel,Eco,601,3,4,4,4,2,4,4,3,3,3,3,1,3,3,2,0,neutral or dissatisfied
101308,Male,Loyal Customer,48,Personal Travel,Eco Plus,444,3,4,3,2,3,3,3,3,5,4,4,5,4,3,12,7,neutral or dissatisfied
37581,Male,Loyal Customer,46,Business travel,Eco,669,2,4,4,4,2,2,2,2,4,3,4,4,4,2,0,6,neutral or dissatisfied
129157,Female,Loyal Customer,25,Business travel,Business,679,2,1,1,1,2,2,2,2,1,2,3,3,3,2,102,90,neutral or dissatisfied
6264,Male,Loyal Customer,28,Business travel,Business,693,4,4,4,4,4,5,4,4,3,3,5,4,4,4,0,38,satisfied
